"","Province_State","Admin2","Lat","Long_","8/31/22"
"1","Alabama","Autauga",32.53952745,-86.64408227,17991
"2","Alabama","Baldwin",30.72774991,-87.72207058,64095
"3","Alabama","Barbour",31.868263,-85.3871286,6650
"4","Alabama","Bibb",32.99642064,-87.1251146,7291
"5","Alabama","Blount",33.98210918,-86.56790593,16496
"6","Alabama","Bullock",32.10030533,-85.71265535,2715
"7","Alabama","Butler",31.75300095,-86.68057478,5843
"8","Alabama","Calhoun",33.77483727,-85.82630386,35737
"9","Alabama","Chambers",32.91360079,-85.39072749,9800
"10","Alabama","Cherokee",34.17805983,-85.60638968,5805
"11","Alabama","Chilton",32.85044126,-86.7173256,12120
"12","Alabama","Choctaw",32.02227341,-88.2656443,2158
"13","Alabama","Clarke",31.68099859,-87.83548597,7893
"14","Alabama","Clay",33.26984193,-85.85836077,4643
"15","Alabama","Cleburne",33.67679204,-85.52005899,3811
"16","Alabama","Coffee",31.39932826,-85.98901039,15623
"17","Alabama","Colbert",34.69847452,-87.80168544,18935
"18","Alabama","Conecuh",31.43401703,-86.99320044,3274
"19","Alabama","Coosa",32.93690146,-86.24847739,3380
"20","Alabama","Covington",31.2477854,-86.45050893,10513
"21","Alabama","Crenshaw",31.72941803,-86.31593104,4277
"22","Alabama","Cullman",34.13020303,-86.86888037,27995
"23","Alabama","Dale",31.43037123,-85.61095742,15000
"24","Alabama","Dallas",32.32688101,-87.1086671,9879
"25","Alabama","DeKalb",34.45946862,-85.80782906,20770
"26","Alabama","Elmore",32.59785413,-86.14415284,26970
"27","Alabama","Escambia",31.1256789,-87.15918694,11321
"28","Alabama","Etowah",34.04567266,-86.04051873,31176
"29","Alabama","Fayette",33.72076938,-87.73886638,5384
"30","Alabama","Franklin",34.44235334,-87.84289505,10728
"31","Alabama","Geneva",31.09389027,-85.83572839,7275
"32","Alabama","Greene",32.85504247,-87.95684022,2090
"33","Alabama","Hale",32.76039258,-87.63284988,5283
"34","Alabama","Henry",31.51148016,-85.24267944,5273
"35","Alabama","Houston",31.15197924,-85.29939599,29435
"36","Alabama","Jackson",34.78144169,-85.99750489,16567
"37","Alabama","Jefferson",33.55554728,-86.895063,213383
"38","Alabama","Lamar",33.77995024,-88.09668032,4249
"39","Alabama","Lauderdale",34.90171875,-87.65624729,27464
"40","Alabama","Lawrence",34.52041498,-87.31069453,8590
"41","Alabama","Lee",32.60154883,-85.35132246,43115
"42","Alabama","Limestone",34.81185586,-86.98310072,28601
"43","Alabama","Lowndes",32.1597283,-86.65158371,2987
"44","Alabama","Macon",32.38759944,-85.69267724,4609
"45","Alabama","Madison",34.76327133,-86.55069633,104317
"46","Alabama","Marengo",32.24767634,-87.78796182,5710
"47","Alabama","Marion",34.13697363,-87.88704173,9122
"48","Alabama","Marshall",34.36975964,-86.30486727,30072
"49","Alabama","Mobile",30.78472347,-88.20842409,125962
"50","Alabama","Monroe",31.56729412,-87.36995001,6047
"51","Alabama","Montgomery",32.2206831,-86.20969272,65060
"52","Alabama","Morgan",34.45500589,-86.85475946,41450
"53","Alabama","Out of AL",0,0,0
"54","Alabama","Perry",32.64048341,-87.29770589,2397
"55","Alabama","Pickens",33.28094866,-88.08818103,5805
"56","Alabama","Pike",31.80396383,-85.9408295,8539
"57","Alabama","Randolph",33.29526734,-85.45708831,5702
"58","Alabama","Russell",32.28725256,-85.18415324,11724
"59","Alabama","Shelby",33.26879845,-86.66232561,68837
"60","Alabama","St. Clair",33.71902176,-86.31029372,28971
"61","Alabama","Sumter",32.59117397,-88.19916205,2901
"62","Alabama","Talladega",33.37823223,-86.16886178,25628
"63","Alabama","Tallapoosa",32.86698258,-85.79833053,13069
"64","Alabama","Tuscaloosa",33.28726072,-87.52556818,63829
"65","Alabama","Unassigned",0,0,0
"66","Alabama","Walker",33.80270512,-87.30027177,21446
"67","Alabama","Washington",31.4092794,-88.20689944,4099
"68","Alabama","Wilcox",31.98773215,-87.30891118,3336
"69","Alabama","Winston",34.15030532,-87.37325922,8388
"70","Alaska","Aleutians East",55.32222414,-161.9722021,1205
"71","Alaska","Aleutians West",52.3233,-174.1596,1878
"72","Alaska","Anchorage",61.14998174,-149.1426986,119504
"73","Alaska","Bethel",60.90980451,-159.8561831,11955
"74","Alaska","Bristol Bay",58.74513976,-156.701064,0
"75","Alaska","Bristol Bay plus Lake and Peninsula",58.62403337,-156.2140589,1189
"76","Alaska","Chugach",61.16666,-149.9,2335
"77","Alaska","Copper River",60.3886,-162.8905196,1243
"78","Alaska","Denali",63.67264044,-150.0076108,1725
"79","Alaska","Dillingham",59.79603738,-158.2381942,2127
"80","Alaska","Fairbanks North Star",64.80726247,-146.5692662,32177
"81","Alaska","Haines",59.09893571,-135.4679843,793
"82","Alaska","Hoonah-Angoon",58.29307365,-135.6424424,0
"83","Alaska","Juneau",58.45031811,-134.200436,11284
"84","Alaska","Kenai Peninsula",60.24429722,-151.5388884,21650
"85","Alaska","Ketchikan Gateway",55.57445008,-130.975561,4991
"86","Alaska","Kodiak Island",57.65529415,-153.7493579,5617
"87","Alaska","Kusilvak",62.1542916,-163.3967883,4537
"88","Alaska","Matanuska-Susitna",62.31305045,-149.5741743,39294
"89","Alaska","Nome",64.90320724,-164.0353804,6675
"90","Alaska","North Slope",69.31479216,-153.4836093,5155
"91","Alaska","Northwest Arctic",67.04919196,-159.7503946,5254
"92","Alaska","Out of AK",0,0,0
"93","Alaska","Petersburg",57.13978948,-132.9540995,895
"94","Alaska","Prince of Wales-Hyder",55.76261984,-133.0511621,1752
"95","Alaska","Sitka",57.24124555,-135.3206587,3277
"96","Alaska","Skagway",59.56149996,-135.3337748,654
"97","Alaska","Southeast Fairbanks",63.87692095,-143.2127643,2333
"98","Alaska","Unassigned",0,0,1679
"99","Alaska","Valdez-Cordova",61.47502768,-144.7126799,0
"100","Alaska","Wrangell",56.3202004,-132.0583731,786
"101","Alaska","Yakutat",59.8909808,-140.3601451,882
"102","Alaska","Yukon-Koyukuk",65.50815459,-151.3907387,1652
"103","American Samoa",NA,-14.271,-170.132,8168
"104","Arizona","Apache",35.39465006,-109.4892383,30733
"105","Arizona","Cochise",31.87934684,-109.7516088,35747
"106","Arizona","Coconino",35.83883429,-111.7707178,49210
"107","Arizona","Gila",33.80190085,-110.8132779,19634
"108","Arizona","Graham",32.93166885,-109.8882178,13323
"109","Arizona","Greenlee",33.21498827,-109.2405279,2448
"110","Arizona","La Paz",33.72854224,-113.9810029,5729
"111","Arizona","Maricopa",33.34835867,-112.4918154,1415836
"112","Arizona","Mohave",35.70471703,-113.7577902,63492
"113","Arizona","Navajo",35.3997715,-110.3218983,43756
"114","Arizona","Out of AZ",0,0,0
"115","Arizona","Pima",32.0971334,-111.7890033,288089
"116","Arizona","Pinal",32.90525627,-111.3449483,146175
"117","Arizona","Santa Cruz",31.52508998,-110.8479088,18415
"118","Arizona","Unassigned",0,0,0
"119","Arizona","Yavapai",34.59933926,-112.5538588,54458
"120","Arizona","Yuma",32.76895712,-113.9066674,67329
"121","Arkansas","Arkansas",34.29145151,-91.37277296,6453
"122","Arkansas","Ashley",33.19153461,-91.7698471,5693
"123","Arkansas","Baxter",36.28784385,-92.33782872,9931
"124","Arkansas","Benton",36.33644656,-94.25680817,72709
"125","Arkansas","Boone",36.3084504,-93.09374925,10396
"126","Arkansas","Bradley",33.46755808,-92.15980837,3369
"127","Arkansas","Calhoun",33.55598792,-92.49974403,1113
"128","Arkansas","Carroll",36.3403856,-93.54270261,6784
"129","Arkansas","Chicot",33.26458973,-91.29539209,2974
"130","Arkansas","Clark",34.04613432,-93.17484713,6016
"131","Arkansas","Clay",36.36826212,-90.4148172,4621
"132","Arkansas","Cleburne",35.53864922,-92.02640019,7389
"133","Arkansas","Cleveland",33.89723187,-92.18537045,2491
"134","Arkansas","Columbia",33.21230701,-93.22642793,6084
"135","Arkansas","Conway",35.26205537,-92.70506566,6007
"136","Arkansas","Craighead",35.83018283,-90.63235729,42592
"137","Arkansas","Crawford",35.58928601,-94.2446814,17494
"138","Arkansas","Crittenden",35.21247318,-90.30839406,15689
"139","Arkansas","Cross",35.29631396,-90.77185818,5390
"140","Arkansas","Dallas",33.97042763,-92.65167437,1935
"141","Arkansas","Desha",33.83011025,-91.25500948,3410
"142","Arkansas","Drew",33.59035001,-91.71777921,5173
"143","Arkansas","Faulkner",35.14719007,-92.33717519,39663
"144","Arkansas","Franklin",35.51202821,-93.89299569,4171
"145","Arkansas","Fulton",36.38177105,-91.81729127,2932
"146","Arkansas","Garland",34.57692074,-93.14921604,25370
"147","Arkansas","Grant",34.29017991,-92.42320562,4900
"148","Arkansas","Greene",36.1173546,-90.55832668,17917
"149","Arkansas","Hempstead",33.73325583,-93.66935133,5223
"150","Arkansas","Hot Spring",34.31709259,-92.95396325,12317
"151","Arkansas","Howard",34.09007427,-93.9934871,4298
"152","Arkansas","Independence",35.74242707,-91.57001641,11852
"153","Arkansas","Izard",36.09604046,-91.90847954,4340
"154","Arkansas","Jackson",35.59802983,-91.21494602,6691
"155","Arkansas","Jefferson",34.26767081,-91.92619839,20836
"156","Arkansas","Johnson",35.56759135,-93.46036368,7579
"157","Arkansas","Lafayette",33.24116713,-93.60677071,1421
"158","Arkansas","Lawrence",36.04188196,-91.10867198,5970
"159","Arkansas","Lee",34.78498904,-90.78383866,3189
"160","Arkansas","Lincoln",33.95317155,-91.74002806,5199
"161","Arkansas","Little River",33.70375665,-94.23468591,3621
"162","Arkansas","Logan",35.21413234,-93.71951016,5637
"163","Arkansas","Lonoke",34.75392199,-91.88742357,22305
"164","Arkansas","Madison",36.01038185,-93.72524943,4459
"165","Arkansas","Marion",36.26844485,-92.68451899,3800
"166","Arkansas","Miller",33.31403423,-93.89285258,10795
"167","Arkansas","Mississippi",35.76271485,-90.0519437,15062
"168","Arkansas","Monroe",34.6815935,-91.20540287,2152
"169","Arkansas","Montgomery",34.53704874,-93.65824478,1684
"170","Arkansas","Nevada",33.66340119,-93.30632432,2490
"171","Arkansas","Newton",35.91947491,-93.21612969,1880
"172","Arkansas","Ouachita",33.58839816,-92.87795984,6244
"173","Arkansas","Out of AR",0,0,0
"174","Arkansas","Perry",34.9459153,-92.94372564,2805
"175","Arkansas","Phillips",34.43268455,-90.84800154,5324
"176","Arkansas","Pike",34.16250414,-93.65789349,2772
"177","Arkansas","Poinsett",35.57433534,-90.66268713,9123
"178","Arkansas","Polk",34.48254879,-94.22728802,4435
"179","Arkansas","Pope",35.44871474,-93.03212219,20020
"180","Arkansas","Prairie",34.83624419,-91.55162157,2203
"181","Arkansas","Pulaski",34.77054088,-92.31355101,118526
"182","Arkansas","Randolph",36.3415714,-91.02455531,5812
"183","Arkansas","Saline",34.64916145,-92.67583224,34332
"184","Arkansas","Scott",34.85588887,-94.0632176,2659
"185","Arkansas","Searcy",35.9109364,-92.69936482,2334
"186","Arkansas","Sebastian",35.19605503,-94.27162713,36624
"187","Arkansas","Sevier",33.99780401,-94.2424869,6689
"188","Arkansas","Sharp",36.16258158,-91.47819342,5308
"189","Arkansas","St. Francis",35.02201976,-90.74828138,8012
"190","Arkansas","Stone",35.86251946,-92.15684085,3326
"191","Arkansas","Unassigned",0,0,30619
"192","Arkansas","Union",33.16887091,-92.59746952,10459
"193","Arkansas","Van Buren",35.58095779,-92.51295036,3906
"194","Arkansas","Washington",35.976844,-94.21800746,75498
"195","Arkansas","White",35.25688493,-91.74908296,24793
"196","Arkansas","Woodruff",35.18902527,-91.2439489,2069
"197","Arkansas","Yell",35.00292371,-93.41171338,7281
"198","California","Alameda",37.64629437,-121.8929271,360177
"199","California","Alpine",38.59678594,-119.8223594,134
"200","California","Amador",38.44583082,-120.65696,10742
"201","California","Butte",39.66727762,-121.6005252,47638
"202","California","Calaveras",38.20537103,-120.552913,8924
"203","California","Colusa",39.17881957,-122.2331726,5004
"204","California","Contra Costa",37.91923498,-121.9289527,264535
"205","California","Del Norte",41.74228275,-123.8974063,7724
"206","California","El Dorado",38.77965956,-120.5233166,36035
"207","California","Fresno",36.75733899,-119.6466953,301556
"208","California","Glenn",39.59875897,-122.3938452,7292
"209","California","Humboldt",40.69923009,-123.876044,26184
"210","California","Imperial",33.0393082,-115.3669042,79893
"211","California","Inyo",36.51112084,-117.4111978,5358
"212","California","Kern",35.34329425,-118.7277796,279785
"213","California","Kings",36.07409056,-119.8159973,62678
"214","California","Lake",39.10124298,-122.7536244,13708
"215","California","Lassen",40.67311306,-120.5935099,10862
"216","California","Los Angeles",34.30828379,-118.2282411,3408413
"217","California","Madera",37.21513971,-119.7665589,51394
"218","California","Marin",38.07122463,-122.7210631,49497
"219","California","Mariposa",37.57978556,-119.9073334,4060
"220","California","Mendocino",39.4381191,-123.3911313,20123
"221","California","Merced",37.18922369,-120.7209035,82758
"222","California","Modoc",41.58965602,-120.7244817,1179
"223","California","Mono",37.93899289,-118.8872409,3422
"224","California","Monterey",36.21862405,-121.2413397,113705
"225","California","Napa",38.50735751,-122.332839,33113
"226","California","Nevada",39.30394768,-120.7627281,20440
"227","California","Orange",33.70147516,-117.7645998,717162
"228","California","Out of CA",0,0,0
"229","California","Placer",39.06167234,-120.7240569,84000
"230","California","Plumas",40.00355989,-120.8395236,4011
"231","California","Riverside",33.74314981,-115.9933578,720398
"232","California","Sacramento",38.45106826,-121.3425374,374386
"233","California","San Benito",36.60308176,-121.069975,16803
"234","California","San Bernardino",34.84060306,-116.1774685,686757
"235","California","San Diego",33.03484597,-116.7365326,980578
"236","California","San Francisco",37.75215114,-122.4385672,187634
"237","California","San Joaquin",37.93433732,-121.2730061,209048
"238","California","San Luis Obispo",35.38822029,-120.4039028,69289
"239","California","San Mateo",37.4228808,-122.3275546,175461
"240","California","Santa Barbara",34.65329488,-120.0188492,110644
"241","California","Santa Clara",37.23104908,-121.6970462,442676
"242","California","Santa Cruz",37.05580291,-122.0066524,65183
"243","California","Shasta",40.76391419,-122.0396884,41600
"244","California","Sierra",39.57713498,-120.5200701,362
"245","California","Siskiyou",41.59198861,-122.5407434,8420
"246","California","Solano",38.26827353,-121.9357113,110878
"247","California","Sonoma",38.52746429,-122.8862506,110148
"248","California","Stanislaus",37.55862499,-120.9970722,156349
"249","California","Sutter",39.03417539,-121.6945899,26304
"250","California","Tehama",40.12570935,-122.2370171,16396
"251","California","Trinity",40.6491767,-123.114713,1746
"252","California","Tulare",36.22026558,-118.8020203,155923
"253","California","Tuolumne",38.02644018,-119.9525093,16160
"254","California","Unassigned",0,0,4600
"255","California","Ventura",34.44465746,-119.0910613,220504
"256","California","Yolo",38.68278902,-121.9018288,50979
"257","California","Yuba",39.26255932,-121.3535644,20230
"258","Colorado","Adams",39.87432092,-104.3362578,155638
"259","Colorado","Alamosa",37.57250606,-105.7885451,5285
"260","Colorado","Arapahoe",39.64977461,-104.3353617,183306
"261","Colorado","Archuleta",37.19474156,-107.0476867,3245
"262","Colorado","Baca",37.31940883,-102.5603223,968
"263","Colorado","Bent",37.95474293,-103.0720195,2716
"264","Colorado","Boulder",40.09313619,-105.3546767,83001
"265","Colorado","Broomfield",39.95998787,-105.0566324,16856
"266","Colorado","Chaffee",38.74745778,-106.1926573,5335
"267","Colorado","Cheyenne",38.82777431,-102.6032558,350
"268","Colorado","Clear Creek",39.68864463,-105.6463118,1829
"269","Colorado","Conejos",37.201606,-106.1917488,2102
"270","Colorado","Costilla",37.27732493,-105.4276548,854
"271","Colorado","Crowley",38.32608609,-103.7844965,3460
"272","Colorado","Custer",38.10883162,-105.3683478,768
"273","Colorado","Delta",38.86246243,-107.8631342,6731
"274","Colorado","Denver",39.76018276,-104.8725695,208291
"275","Colorado","Dolores",37.75208676,-108.5211585,389
"276","Colorado","Douglas",39.33133796,-104.930001,94416
"277","Colorado","Eagle",39.62754308,-106.6933637,17938
"278","Colorado","El Paso",38.83240149,-104.5251411,218672
"279","Colorado","Elbert",39.28656773,-104.1358721,5480
"280","Colorado","Fremont",38.47362326,-105.4399667,17177
"281","Colorado","Garfield",39.59921777,-107.902708,16933
"282","Colorado","Gilpin",39.85646523,-105.5252597,1114
"283","Colorado","Grand",40.10603347,-106.1178042,3845
"284","Colorado","Gunnison",38.66611652,-107.0320729,3740
"285","Colorado","Hinsdale",37.82247444,-107.3004345,154
"286","Colorado","Huerfano",37.68473101,-104.9612585,1650
"287","Colorado","Jackson",40.6659387,-106.3408905,193
"288","Colorado","Jefferson",39.58635604,-105.2517692,149230
"289","Colorado","Kiowa",38.43260896,-102.7392145,356
"290","Colorado","Kit Carson",39.30497777,-102.6022199,1771
"291","Colorado","La Plata",37.28632032,-107.8429014,14623
"292","Colorado","Lake",39.20278823,-106.3555697,2093
"293","Colorado","Larimer",40.66671597,-105.4625784,98477
"294","Colorado","Las Animas",37.3153406,-104.0376458,3946
"295","Colorado","Lincoln",38.98749519,-103.5136649,2330
"296","Colorado","Logan",40.7249637,-103.110817,8099
"297","Colorado","Mesa",39.01787888,-108.469799,47618
"298","Colorado","Mineral",37.66954283,-106.9281698,286
"299","Colorado","Moffat",40.61810999,-108.2070876,3378
"300","Colorado","Montezuma",37.33859579,-108.5958857,6917
"301","Colorado","Montrose",38.40214114,-108.2639022,10448
"302","Colorado","Morgan",40.2627981,-103.8093302,6415
"303","Colorado","Otero",37.9014485,-103.7173385,4871
"304","Colorado","Ouray",38.14717457,-107.7675136,1039
"305","Colorado","Out of CO",0,0,0
"306","Colorado","Park",39.120926,-105.7182065,3284
"307","Colorado","Phillips",40.59414277,-102.3577703,984
"308","Colorado","Pitkin",39.21720112,-106.9310027,7699
"309","Colorado","Prowers",37.95544985,-102.3926052,2853
"310","Colorado","Pueblo",38.17359144,-104.5127437,55650
"311","Colorado","Rio Blanco",39.97913541,-108.2179009,1995
"312","Colorado","Rio Grande",37.5836865,-106.3847838,3301
"313","Colorado","Routt",40.48596505,-106.9905548,7403
"314","Colorado","Saguache",38.08054629,-106.282466,1394
"315","Colorado","San Juan",37.76248981,-107.6763289,295
"316","Colorado","San Miguel",38.00450883,-108.4020725,2587
"317","Colorado","Sedgwick",40.87595412,-102.3519227,522
"318","Colorado","Summit",39.63803232,-106.1150762,11443
"319","Colorado","Teller",38.88133511,-105.1614893,5549
"320","Colorado","Unassigned",0,0,161
"321","Colorado","Washington",39.97015535,-103.202587,1136
"322","Colorado","Weld",40.55499405,-104.3929621,98270
"323","Colorado","Yuma",40.00346839,-102.4258673,2157
"324","Connecticut","Fairfield",41.26809896,-73.3881171,239074
"325","Connecticut","Hartford",41.80283011,-72.73103891,211265
"326","Connecticut","Litchfield",41.7937534,-73.2451475,37134
"327","Connecticut","Middlesex",41.45949668,-72.53714864,34681
"328","Connecticut","New Haven",41.4080325,-72.93620426,230291
"329","Connecticut","New London",41.48896435,-72.10430976,65931
"330","Connecticut","Out of CT",0,0,0
"331","Connecticut","Tolland",41.85853803,-72.3308481,24941
"332","Connecticut","Unassigned",0,0,2802
"333","Connecticut","Windham",41.82972709,-71.98182316,28957
"334","Delaware","Kent",39.08646628,-75.56884914,58794
"335","Delaware","New Castle",39.57992638,-75.64054974,171986
"336","Delaware","Out of DE",0,0,0
"337","Delaware","Sussex",38.66143781,-75.39031349,70893
"338","Delaware","Unassigned",0,0,1065
"339","Diamond Princess",NA,0,0,49
"340","District of Columbia","District of Columbia",38.90417773,-77.01655992,166166
"341","District of Columbia","Out of DC",0,0,0
"342","District of Columbia","Unassigned",0,0,0
"343","Florida","Alachua",29.67866525,-82.35928158,82414
"344","Florida","Baker",30.33060121,-82.28467476,9783
"345","Florida","Bay",30.26548745,-85.62122584,52693
"346","Florida","Bradford",29.95079741,-82.16611613,8589
"347","Florida","Brevard",28.29409504,-80.73091022,162994
"348","Florida","Broward",26.15184651,-80.48725556,723216
"349","Florida","Calhoun",30.40666734,-85.19394153,4609
"350","Florida","Charlotte",26.90131002,-81.92949121,44225
"351","Florida","Citrus",28.84804315,-82.47614748,35913
"352","Florida","Clay",29.98319144,-81.85609986,62421
"353","Florida","Collier",26.11091986,-81.34687065,98532
"354","Florida","Columbia",30.22509788,-82.62160164,23982
"355","Florida","DeSoto",27.18677893,-81.80941373,10662
"356","Florida","Dixie",29.60631086,-83.15724673,4631
"357","Florida","Duval",30.33225875,-81.66976468,297409
"358","Florida","Escambia",30.67652764,-87.37284571,92727
"359","Florida","Flagler",29.45933576,-81.31508595,26771
"360","Florida","Franklin",29.83791238,-84.82731662,3402
"361","Florida","Gadsden",30.57796289,-84.61915825,16203
"362","Florida","Gilchrist",29.72856978,-82.79880657,5279
"363","Florida","Glades",26.95635849,-81.18996211,2198
"364","Florida","Gulf",29.93543004,-85.2427099,4772
"365","Florida","Hamilton",30.49673973,-82.94998918,4308
"366","Florida","Hardee",27.49293939,-81.80956574,9789
"367","Florida","Hendry",26.55386945,-81.16469006,13095
"368","Florida","Hernando",28.55364461,-82.42700204,50301
"369","Florida","Highlands",27.34254618,-81.34071957,28616
"370","Florida","Hillsborough",27.9276559,-82.32013172,448559
"371","Florida","Holmes",30.86747479,-85.81319222,6045
"372","Florida","Indian River",27.69308961,-80.60556721,39576
"373","Florida","Jackson",30.7954597,-85.21500423,16830
"374","Florida","Jefferson",30.43669112,-83.89442308,4668
"375","Florida","Lafayette",29.98484137,-83.18166636,3023
"376","Florida","Lake",28.76202069,-81.7125123,101468
"377","Florida","Lee",26.58410348,-81.88399313,225825
"378","Florida","Leon",30.45955727,-84.27491114,105101
"379","Florida","Levy",29.31829741,-82.74007147,11873
"380","Florida","Liberty",30.23766008,-84.8829258,2822
"381","Florida","Madison",30.44396917,-83.47398594,6658
"382","Florida","Manatee",27.47196942,-82.31831044,115268
"383","Florida","Marion",29.21227113,-82.05803627,97716
"384","Florida","Martin",27.0772071,-80.43109784,36934
"385","Florida","Miami-Dade",25.6112362,-80.55170587,1438468
"386","Florida","Monroe",25.20904673,-81.07812416,21632
"387","Florida","Nassau",30.61037141,-81.80297522,25875
"388","Florida","Okaloosa",30.69143028,-86.59267105,58455
"389","Florida","Okeechobee",27.3863362,-80.88944347,11846
"390","Florida","Orange",28.51367621,-81.31799498,448604
"391","Florida","Osceola",28.06312234,-81.14882926,135543
"392","Florida","Out of FL",0,0,0
"393","Florida","Palm Beach",26.64676272,-80.46536002,444210
"394","Florida","Pasco",28.30810945,-82.40227529,148255
"395","Florida","Pinellas",27.93130349,-82.72239666,256481
"396","Florida","Polk",27.95027105,-81.69732947,241003
"397","Florida","Putnam",29.60779729,-81.74230285,20048
"398","Florida","Santa Rosa",30.6934145,-87.02458128,55711
"399","Florida","Sarasota",27.18546175,-82.33174248,112292
"400","Florida","Seminole",28.7158582,-81.24060348,123657
"401","Florida","St. Johns",29.90096506,-81.43589967,73269
"402","Florida","St. Lucie",27.37763908,-80.47106649,88924
"403","Florida","Sumter",28.70181754,-82.0794267,27104
"404","Florida","Suwannee",30.19746066,-82.9909967,14797
"405","Florida","Taylor",30.04848048,-83.60445406,7706
"406","Florida","Unassigned",0,0,2962
"407","Florida","Union",30.04412971,-82.37497443,4823
"408","Florida","Volusia",29.05858895,-81.18263252,140376
"409","Florida","Wakulla",30.16548905,-84.39895211,11348
"410","Florida","Walton",30.64204028,-86.16935664,19484
"411","Florida","Washington",30.61359259,-85.66002461,7323
"412","Georgia","Appling",31.74847232,-82.28909114,5122
"413","Georgia","Atkinson",31.29633502,-82.87545866,2385
"414","Georgia","Bacon",31.55456473,-82.45936528,3974
"415","Georgia","Baker",31.32669878,-84.44218806,604
"416","Georgia","Baldwin",33.06882326,-83.24701748,10707
"417","Georgia","Banks",34.35607081,-83.49644388,4325
"418","Georgia","Barrow",33.99148694,-83.71436292,24445
"419","Georgia","Bartow",34.23732119,-84.83887523,33098
"420","Georgia","Ben Hill",31.76095874,-83.22145359,4720
"421","Georgia","Berrien",31.27590016,-83.2252992,5516
"422","Georgia","Bibb",32.80904227,-83.70489165,42692
"423","Georgia","Bleckley",32.43829035,-83.33035166,3667
"424","Georgia","Brantley",31.19576557,-81.97743999,4530
"425","Georgia","Brooks",30.83922642,-83.58303423,3829
"426","Georgia","Bryan",32.00979311,-81.44002948,10369
"427","Georgia","Bulloch",32.39577406,-81.74811421,17181
"428","Georgia","Burke",33.05917989,-81.99928721,5946
"429","Georgia","Butts",33.2830945,-83.9543504,7227
"430","Georgia","Calhoun",31.53169785,-84.62725131,1487
"431","Georgia","Camden",30.92951916,-81.66601818,13046
"432","Georgia","Candler",32.40209349,-82.07702563,2458
"433","Georgia","Carroll",33.58138199,-85.07976677,26519
"434","Georgia","Catoosa",34.89872298,-85.13757014,16217
"435","Georgia","Charlton",30.78371028,-82.13951596,3280
"436","Georgia","Chatham",32.00043026,-81.12489526,74293
"437","Georgia","Chattahoochee",32.34341231,-84.78809239,7655
"438","Georgia","Chattooga",34.47197698,-85.34535662,7318
"439","Georgia","Cherokee",34.24393976,-84.47431861,71403
"440","Georgia","Clarke",33.95436462,-83.37124007,33174
"441","Georgia","Clay",31.62221166,-84.97713865,583
"442","Georgia","Clayton",33.54187245,-84.35594188,73062
"443","Georgia","Clinch",30.91395822,-82.70432472,2370
"444","Georgia","Cobb",33.94243204,-84.5761255,202098
"445","Georgia","Coffee",31.54892966,-82.8549206,11560
"446","Georgia","Colquitt",31.18810588,-83.7677946,12428
"447","Georgia","Columbia",33.54534185,-82.263524,40553
"448","Georgia","Cook",31.16068491,-83.42947229,5426
"449","Georgia","Coweta",33.35334302,-84.76129976,38152
"450","Georgia","Crawford",32.71391813,-83.98061238,2076
"451","Georgia","Crisp",31.92289565,-83.76811843,5326
"452","Georgia","Dade",34.8549167,-85.50490424,3742
"453","Georgia","Dawson",34.44244079,-84.16964071,7837
"454","Georgia","DeKalb",33.76944049,-84.22396017,177697
"455","Georgia","Decatur",30.87967778,-84.57619536,8030
"456","Georgia","Dodge",32.17265114,-83.16948926,5666
"457","Georgia","Dooly",32.15630737,-83.79746561,2692
"458","Georgia","Dougherty",31.53328528,-84.21722377,22554
"459","Georgia","Douglas",33.70291126,-84.77026156,40284
"460","Georgia","Early",31.32155345,-84.90255207,3012
"461","Georgia","Echols",30.71101099,-82.89687287,1008
"462","Georgia","Effingham",32.36616021,-81.34280942,15332
"463","Georgia","Elbert",34.11302332,-82.83936148,4952
"464","Georgia","Emanuel",32.59221302,-82.30239915,6469
"465","Georgia","Evans",32.15328841,-81.8870105,2714
"466","Georgia","Fannin",34.86430205,-84.316964,5547
"467","Georgia","Fayette",33.41357794,-84.49089434,26987
"468","Georgia","Floyd",34.26268279,-85.21577392,30290
"469","Georgia","Forsyth",34.22604035,-84.1231513,62536
"470","Georgia","Franklin",34.37525597,-83.23159927,5770
"471","Georgia","Fulton",33.79216944,-84.46319413,257127
"472","Georgia","Gilmer",34.69316688,-84.45802506,7756
"473","Georgia","Glascock",33.22879932,-82.61297636,661
"474","Georgia","Glynn",31.23279254,-81.53811412,25941
"475","Georgia","Gordon",34.50487351,-84.87296253,18696
"476","Georgia","Grady",30.87454847,-84.23418364,6524
"477","Georgia","Greene",33.5769205,-83.17139104,4424
"478","Georgia","Gwinnett",33.96044201,-84.02137802,239160
"479","Georgia","Habersham",34.63331566,-83.53094677,10924
"480","Georgia","Hall",34.32207823,-83.81896936,59568
"481","Georgia","Hancock",33.2721566,-82.99766919,1848
"482","Georgia","Haralson",33.79602175,-85.21005667,5964
"483","Georgia","Harris",32.73709786,-84.90538572,6706
"484","Georgia","Hart",34.34626973,-82.96567682,5230
"485","Georgia","Heard",33.29686567,-85.12886832,2415
"486","Georgia","Henry",33.4533428,-84.1481466,66688
"487","Georgia","Houston",32.45802497,-83.66879087,46502
"488","Georgia","Irwin",31.60213036,-83.27501387,2095
"489","Georgia","Jackson",34.13794553,-83.56814788,23265
"490","Georgia","Jasper",33.31535543,-83.68844964,3512
