"","Province_State","Admin2","Lat","Long_","8/31/22"
"66","Alabama","Walker",33.80270512,-87.30027177,456
"67","Alabama","Washington",31.4092794,-88.20689944,59
"68","Alabama","Wilcox",31.98773215,-87.30891118,48
"69","Alabama","Winston",34.15030532,-87.37325922,134
"70","Alaska","Aleutians East",55.32222414,-161.9722021,3
"71","Alaska","Aleutians West",52.3233,-174.1596,3
"72","Alaska","Anchorage",61.14998174,-149.1426986,565
"73","Alaska","Bethel",60.90980451,-159.8561831,42
"74","Alaska","Bristol Bay",58.74513976,-156.701064,0
"75","Alaska","Bristol Bay plus Lake and Peninsula",58.62403337,-156.2140589,1
"76","Alaska","Chugach",61.16666,-149.9,12
"77","Alaska","Copper River",60.3886,-162.8905196,10
"78","Alaska","Denali",63.67264044,-150.0076108,1
"79","Alaska","Dillingham",59.79603738,-158.2381942,12
"80","Alaska","Fairbanks North Star",64.80726247,-146.5692662,151
"81","Alaska","Haines",59.09893571,-135.4679843,1
"82","Alaska","Hoonah-Angoon",58.29307365,-135.6424424,0
"83","Alaska","Juneau",58.45031811,-134.200436,23
"84","Alaska","Kenai Peninsula",60.24429722,-151.5388884,111
"85","Alaska","Ketchikan Gateway",55.57445008,-130.975561,26
"86","Alaska","Kodiak Island",57.65529415,-153.7493579,12
"87","Alaska","Kusilvak",62.1542916,-163.3967883,14
"88","Alaska","Matanuska-Susitna",62.31305045,-149.5741743,256
"89","Alaska","Nome",64.90320724,-164.0353804,5
"90","Alaska","North Slope",69.31479216,-153.4836093,14
"91","Alaska","Northwest Arctic",67.04919196,-159.7503946,16
"92","Alaska","Out of AK",0,0,0
"93","Alaska","Petersburg",57.13978948,-132.9540995,6
"94","Alaska","Prince of Wales-Hyder",55.76261984,-133.0511621,10
"95","Alaska","Sitka",57.24124555,-135.3206587,7
"96","Alaska","Skagway",59.56149996,-135.3337748,0
"97","Alaska","Southeast Fairbanks",63.87692095,-143.2127643,20
"98","Alaska","Unassigned",0,0,0
"99","Alaska","Valdez-Cordova",61.47502768,-144.7126799,0
"100","Alaska","Wrangell",56.3202004,-132.0583731,1
"101","Alaska","Yakutat",59.8909808,-140.3601451,5
"102","Alaska","Yukon-Koyukuk",65.50815459,-151.3907387,11
"103","American Samoa",NA,-14.271,-170.132,34
"104","Arizona","Apache",35.39465006,-109.4892383,622
"105","Arizona","Cochise",31.87934684,-109.7516088,591
"106","Arizona","Coconino",35.83883429,-111.7707178,493
"107","Arizona","Gila",33.80190085,-110.8132779,392
"108","Arizona","Graham",32.93166885,-109.8882178,183
"109","Arizona","Greenlee",33.21498827,-109.2405279,39
"110","Arizona","La Paz",33.72854224,-113.9810029,149
"111","Arizona","Maricopa",33.34835867,-112.4918154,17792
"112","Arizona","Mohave",35.70471703,-113.7577902,1529
"113","Arizona","Navajo",35.3997715,-110.3218983,932
"114","Arizona","Out of AZ",0,0,0
"115","Arizona","Pima",32.0971334,-111.7890033,3967
"116","Arizona","Pinal",32.90525627,-111.3449483,1721
"117","Arizona","Santa Cruz",31.52508998,-110.8479088,238
"118","Arizona","Unassigned",0,0,0
"119","Arizona","Yavapai",34.59933926,-112.5538588,1267
"120","Arizona","Yuma",32.76895712,-113.9066674,1199
"121","Arkansas","Arkansas",34.29145151,-91.37277296,82
"122","Arkansas","Ashley",33.19153461,-91.7698471,73
"123","Arkansas","Baxter",36.28784385,-92.33782872,268
"124","Arkansas","Benton",36.33644656,-94.25680817,889
"125","Arkansas","Boone",36.3084504,-93.09374925,186
"126","Arkansas","Bradley",33.46755808,-92.15980837,54
"127","Arkansas","Calhoun",33.55598792,-92.49974403,11
"128","Arkansas","Carroll",36.3403856,-93.54270261,115
"129","Arkansas","Chicot",33.26458973,-91.29539209,59
"130","Arkansas","Clark",34.04613432,-93.17484713,86
"131","Arkansas","Clay",36.36826212,-90.4148172,97
"132","Arkansas","Cleburne",35.53864922,-92.02640019,134
"133","Arkansas","Cleveland",33.89723187,-92.18537045,39
"134","Arkansas","Columbia",33.21230701,-93.22642793,99
"135","Arkansas","Conway",35.26205537,-92.70506566,68
"136","Arkansas","Craighead",35.83018283,-90.63235729,351
"137","Arkansas","Crawford",35.58928601,-94.2446814,260
"138","Arkansas","Crittenden",35.21247318,-90.30839406,233
"139","Arkansas","Cross",35.29631396,-90.77185818,89
"140","Arkansas","Dallas",33.97042763,-92.65167437,34
"141","Arkansas","Desha",33.83011025,-91.25500948,41
"142","Arkansas","Drew",33.59035001,-91.71777921,73
"143","Arkansas","Faulkner",35.14719007,-92.33717519,330
"144","Arkansas","Franklin",35.51202821,-93.89299569,74
"145","Arkansas","Fulton",36.38177105,-91.81729127,95
"146","Arkansas","Garland",34.57692074,-93.14921604,524
"147","Arkansas","Grant",34.29017991,-92.42320562,61
"148","Arkansas","Greene",36.1173546,-90.55832668,182
"149","Arkansas","Hempstead",33.73325583,-93.66935133,73
"150","Arkansas","Hot Spring",34.31709259,-92.95396325,147
"151","Arkansas","Howard",34.09007427,-93.9934871,53
"152","Arkansas","Independence",35.74242707,-91.57001641,216
"153","Arkansas","Izard",36.09604046,-91.90847954,76
"154","Arkansas","Jackson",35.59802983,-91.21494602,67
"155","Arkansas","Jefferson",34.26767081,-91.92619839,287
"156","Arkansas","Johnson",35.56759135,-93.46036368,91
"157","Arkansas","Lafayette",33.24116713,-93.60677071,30
"158","Arkansas","Lawrence",36.04188196,-91.10867198,84
"159","Arkansas","Lee",34.78498904,-90.78383866,62
"160","Arkansas","Lincoln",33.95317155,-91.74002806,69
"161","Arkansas","Little River",33.70375665,-94.23468591,106
"162","Arkansas","Logan",35.21413234,-93.71951016,79
"163","Arkansas","Lonoke",34.75392199,-91.88742357,256
"164","Arkansas","Madison",36.01038185,-93.72524943,65
"165","Arkansas","Marion",36.26844485,-92.68451899,90
"166","Arkansas","Miller",33.31403423,-93.89285258,185
"167","Arkansas","Mississippi",35.76271485,-90.0519437,217
"168","Arkansas","Monroe",34.6815935,-91.20540287,36
"169","Arkansas","Montgomery",34.53704874,-93.65824478,58
"170","Arkansas","Nevada",33.66340119,-93.30632432,45
"171","Arkansas","Newton",35.91947491,-93.21612969,49
"172","Arkansas","Ouachita",33.58839816,-92.87795984,113
"173","Arkansas","Out of AR",0,0,0
"174","Arkansas","Perry",34.9459153,-92.94372564,38
"175","Arkansas","Phillips",34.43268455,-90.84800154,101
"176","Arkansas","Pike",34.16250414,-93.65789349,44
"177","Arkansas","Poinsett",35.57433534,-90.66268713,133
"178","Arkansas","Polk",34.48254879,-94.22728802,151
"179","Arkansas","Pope",35.44871474,-93.03212219,215
"180","Arkansas","Prairie",34.83624419,-91.55162157,42
"181","Arkansas","Pulaski",34.77054088,-92.31355101,1228
"182","Arkansas","Randolph",36.3415714,-91.02455531,95
"183","Arkansas","Saline",34.64916145,-92.67583224,352
"184","Arkansas","Scott",34.85588887,-94.0632176,45
"185","Arkansas","Searcy",35.9109364,-92.69936482,51
"186","Arkansas","Sebastian",35.19605503,-94.27162713,549
"187","Arkansas","Sevier",33.99780401,-94.2424869,77
"188","Arkansas","Sharp",36.16258158,-91.47819342,113
"189","Arkansas","St. Francis",35.02201976,-90.74828138,99
"190","Arkansas","Stone",35.86251946,-92.15684085,69
"191","Arkansas","Unassigned",0,0,0
"192","Arkansas","Union",33.16887091,-92.59746952,187
"193","Arkansas","Van Buren",35.58095779,-92.51295036,63
"194","Arkansas","Washington",35.976844,-94.21800746,652
"195","Arkansas","White",35.25688493,-91.74908296,313
"196","Arkansas","Woodruff",35.18902527,-91.2439489,31
"197","Arkansas","Yell",35.00292371,-93.41171338,109
"198","California","Alameda",37.64629437,-121.8929271,1986
"199","California","Alpine",38.59678594,-119.8223594,0
"200","California","Amador",38.44583082,-120.65696,89
"201","California","Butte",39.66727762,-121.6005252,452
"202","California","Calaveras",38.20537103,-120.552913,133
"203","California","Colusa",39.17881957,-122.2331726,22
"204","California","Contra Costa",37.91923498,-121.9289527,1409
"205","California","Del Norte",41.74228275,-123.8974063,56
"206","California","El Dorado",38.77965956,-120.5233166,226
"207","California","Fresno",36.75733899,-119.6466953,2829
"208","California","Glenn",39.59875897,-122.3938452,48
"209","California","Humboldt",40.69923009,-123.876044,154
"210","California","Imperial",33.0393082,-115.3669042,953
"211","California","Inyo",36.51112084,-117.4111978,59
"212","California","Kern",35.34329425,-118.7277796,2523
"213","California","Kings",36.07409056,-119.8159973,455
"214","California","Lake",39.10124298,-122.7536244,142
"215","California","Lassen",40.67311306,-120.5935099,64
"216","California","Los Angeles",34.30828379,-118.2282411,33155
"217","California","Madera",37.21513971,-119.7665589,383
"218","California","Marin",38.07122463,-122.7210631,305
"219","California","Mariposa",37.57978556,-119.9073334,37
"220","California","Mendocino",39.4381191,-123.3911313,134
"221","California","Merced",37.18922369,-120.7209035,852
"222","California","Modoc",41.58965602,-120.7244817,11
"223","California","Mono",37.93899289,-118.8872409,7
"224","California","Monterey",36.21862405,-121.2413397,762
"225","California","Napa",38.50735751,-122.332839,156
"226","California","Nevada",39.30394768,-120.7627281,132
"227","California","Orange",33.70147516,-117.7645998,7350
"228","California","Out of CA",0,0,0
"229","California","Placer",39.06167234,-120.7240569,657
"230","California","Plumas",40.00355989,-120.8395236,13
"231","California","Riverside",33.74314981,-115.9933578,6581
"232","California","Sacramento",38.45106826,-121.3425374,3399
"233","California","San Benito",36.60308176,-121.069975,105
"234","California","San Bernardino",34.84060306,-116.1774685,8014
"235","California","San Diego",33.03484597,-116.7365326,5459
"236","California","San Francisco",37.75215114,-122.4385672,1001
"237","California","San Joaquin",37.93433732,-121.2730061,2298
"238","California","San Luis Obispo",35.38822029,-120.4039028,515
"239","California","San Mateo",37.4228808,-122.3275546,819
"240","California","Santa Barbara",34.65329488,-120.0188492,717
"241","California","Santa Clara",37.23104908,-121.6970462,2467
"242","California","Santa Cruz",37.05580291,-122.0066524,272
"243","California","Shasta",40.76391419,-122.0396884,587
"244","California","Sierra",39.57713498,-120.5200701,5
"245","California","Siskiyou",41.59198861,-122.5407434,89
"246","California","Solano",38.26827353,-121.9357113,461
"247","California","Sonoma",38.52746429,-122.8862506,527
"248","California","Stanislaus",37.55862499,-120.9970722,1722
"249","California","Sutter",39.03417539,-121.6945899,228
"250","California","Tehama",40.12570935,-122.2370171,210
"251","California","Trinity",40.6491767,-123.114713,20
"252","California","Tulare",36.22026558,-118.8020203,1527
"253","California","Tuolumne",38.02644018,-119.9525093,196
"254","California","Unassigned",0,0,0
"255","California","Ventura",34.44465746,-119.0910613,1558
"256","California","Yolo",38.68278902,-121.9018288,334
"257","California","Yuba",39.26255932,-121.3535644,129
"258","Colorado","Adams",39.87432092,-104.3362578,1371
"259","Colorado","Alamosa",37.57250606,-105.7885451,62
"260","Colorado","Arapahoe",39.64977461,-104.3353617,1263
"261","Colorado","Archuleta",37.19474156,-107.0476867,17
"262","Colorado","Baca",37.31940883,-102.5603223,14
"263","Colorado","Bent",37.95474293,-103.0720195,47
"264","Colorado","Boulder",40.09313619,-105.3546767,396
"265","Colorado","Broomfield",39.95998787,-105.0566324,122
"266","Colorado","Chaffee",38.74745778,-106.1926573,55
"267","Colorado","Cheyenne",38.82777431,-102.6032558,11
"268","Colorado","Clear Creek",39.68864463,-105.6463118,13
"269","Colorado","Conejos",37.201606,-106.1917488,57
"270","Colorado","Costilla",37.27732493,-105.4276548,19
"271","Colorado","Crowley",38.32608609,-103.7844965,31
"272","Colorado","Custer",38.10883162,-105.3683478,22
"273","Colorado","Delta",38.86246243,-107.8631342,147
"274","Colorado","Denver",39.76018276,-104.8725695,1428
"275","Colorado","Dolores",37.75208676,-108.5211585,8
"276","Colorado","Douglas",39.33133796,-104.930001,462
"277","Colorado","Eagle",39.62754308,-106.6933637,37
"278","Colorado","El Paso",38.83240149,-104.5251411,1784
"279","Colorado","Elbert",39.28656773,-104.1358721,44
"280","Colorado","Fremont",38.47362326,-105.4399667,195
"281","Colorado","Garfield",39.59921777,-107.902708,100
"282","Colorado","Gilpin",39.85646523,-105.5252597,5
"283","Colorado","Grand",40.10603347,-106.1178042,28
"284","Colorado","Gunnison",38.66611652,-107.0320729,14
"285","Colorado","Hinsdale",37.82247444,-107.3004345,0
"286","Colorado","Huerfano",37.68473101,-104.9612585,38
"287","Colorado","Jackson",40.6659387,-106.3408905,0
"288","Colorado","Jefferson",39.58635604,-105.2517692,1433
"289","Colorado","Kiowa",38.43260896,-102.7392145,6
"290","Colorado","Kit Carson",39.30497777,-102.6022199,33
"291","Colorado","La Plata",37.28632032,-107.8429014,90
"292","Colorado","Lake",39.20278823,-106.3555697,2
"293","Colorado","Larimer",40.66671597,-105.4625784,545
"294","Colorado","Las Animas",37.3153406,-104.0376458,45
"295","Colorado","Lincoln",38.98749519,-103.5136649,11
"296","Colorado","Logan",40.7249637,-103.110817,115
"297","Colorado","Mesa",39.01787888,-108.469799,598
"298","Colorado","Mineral",37.66954283,-106.9281698,3
"299","Colorado","Moffat",40.61810999,-108.2070876,53
"300","Colorado","Montezuma",37.33859579,-108.5958857,83
"301","Colorado","Montrose",38.40214114,-108.2639022,170
"302","Colorado","Morgan",40.2627981,-103.8093302,140
"303","Colorado","Otero",37.9014485,-103.7173385,132
"304","Colorado","Ouray",38.14717457,-107.7675136,6
"305","Colorado","Out of CO",0,0,0
"306","Colorado","Park",39.120926,-105.7182065,22
"307","Colorado","Phillips",40.59414277,-102.3577703,20
"308","Colorado","Pitkin",39.21720112,-106.9310027,8
"309","Colorado","Prowers",37.95544985,-102.3926052,51
"310","Colorado","Pueblo",38.17359144,-104.5127437,837
"311","Colorado","Rio Blanco",39.97913541,-108.2179009,13
"312","Colorado","Rio Grande",37.5836865,-106.3847838,46
"313","Colorado","Routt",40.48596505,-106.9905548,31
"314","Colorado","Saguache",38.08054629,-106.282466,12
"315","Colorado","San Juan",37.76248981,-107.6763289,0
"316","Colorado","San Miguel",38.00450883,-108.4020725,8
"317","Colorado","Sedgwick",40.87595412,-102.3519227,10
"318","Colorado","Summit",39.63803232,-106.1150762,14
"319","Colorado","Teller",38.88133511,-105.1614893,60
"320","Colorado","Unassigned",0,0,0
"321","Colorado","Washington",39.97015535,-103.202587,29
"322","Colorado","Weld",40.55499405,-104.3929621,724
"323","Colorado","Yuma",40.00346839,-102.4258673,26
"324","Connecticut","Fairfield",41.26809896,-73.3881171,2790
"325","Connecticut","Hartford",41.80283011,-72.73103891,3258
"326","Connecticut","Litchfield",41.7937534,-73.2451475,476
"327","Connecticut","Middlesex",41.45949668,-72.53714864,494
"328","Connecticut","New Haven",41.4080325,-72.93620426,2931
"329","Connecticut","New London",41.48896435,-72.10430976,709
"330","Connecticut","Out of CT",0,0,0
"331","Connecticut","Tolland",41.85853803,-72.3308481,293
"332","Connecticut","Unassigned",0,0,2
"333","Connecticut","Windham",41.82972709,-71.98182316,316
"334","Delaware","Kent",39.08646628,-75.56884914,676
"335","Delaware","New Castle",39.57992638,-75.64054974,1478
"336","Delaware","Out of DE",0,0,0
"337","Delaware","Sussex",38.66143781,-75.39031349,888
"338","Delaware","Unassigned",0,0,0
"339","Diamond Princess",NA,0,0,0
"340","District of Columbia","District of Columbia",38.90417773,-77.01655992,1381
"341","District of Columbia","Out of DC",0,0,0
"342","District of Columbia","Unassigned",0,0,0
"343","Florida","Alachua",29.67866525,-82.35928158,709
"344","Florida","Baker",30.33060121,-82.28467476,145
"345","Florida","Bay",30.26548745,-85.62122584,842
"346","Florida","Bradford",29.95079741,-82.16611613,166
"347","Florida","Brevard",28.29409504,-80.73091022,2299
"348","Florida","Broward",26.15184651,-80.48725556,6198
"349","Florida","Calhoun",30.40666734,-85.19394153,101
"350","Florida","Charlotte",26.90131002,-81.92949121,875
"351","Florida","Citrus",28.84804315,-82.47614748,1045
"352","Florida","Clay",29.98319144,-81.85609986,900
"353","Florida","Collier",26.11091986,-81.34687065,1069
"354","Florida","Columbia",30.22509788,-82.62160164,428
"355","Florida","DeSoto",27.18677893,-81.80941373,158
"356","Florida","Dixie",29.60631086,-83.15724673,78
"357","Florida","Duval",30.33225875,-81.66976468,3575
"358","Florida","Escambia",30.67652764,-87.37284571,1383
"359","Florida","Flagler",29.45933576,-81.31508595,393
"360","Florida","Franklin",29.83791238,-84.82731662,55
"361","Florida","Gadsden",30.57796289,-84.61915825,218
"362","Florida","Gilchrist",29.72856978,-82.79880657,103
"363","Florida","Glades",26.95635849,-81.18996211,36
"364","Florida","Gulf",29.93543004,-85.2427099,84
"365","Florida","Hamilton",30.49673973,-82.94998918,53
"366","Florida","Hardee",27.49293939,-81.80956574,129
"367","Florida","Hendry",26.55386945,-81.16469006,158
"368","Florida","Hernando",28.55364461,-82.42700204,1187
"369","Florida","Highlands",27.34254618,-81.34071957,732
"370","Florida","Hillsborough",27.9276559,-82.32013172,4029
"371","Florida","Holmes",30.86747479,-85.81319222,96
"372","Florida","Indian River",27.69308961,-80.60556721,711
"373","Florida","Jackson",30.7954597,-85.21500423,290
"374","Florida","Jefferson",30.43669112,-83.89442308,60
"375","Florida","Lafayette",29.98484137,-83.18166636,63
"376","Florida","Lake",28.76202069,-81.7125123,1606
"377","Florida","Lee",26.58410348,-81.88399313,2297
"378","Florida","Leon",30.45955727,-84.27491114,719
"379","Florida","Levy",29.31829741,-82.74007147,185
"380","Florida","Liberty",30.23766008,-84.8829258,30
"381","Florida","Madison",30.44396917,-83.47398594,96
"382","Florida","Manatee",27.47196942,-82.31831044,1563
"383","Florida","Marion",29.21227113,-82.05803627,2261
"384","Florida","Martin",27.0772071,-80.43109784,671
"385","Florida","Miami-Dade",25.6112362,-80.55170587,11598
"386","Florida","Monroe",25.20904673,-81.07812416,125
"387","Florida","Nassau",30.61037141,-81.80297522,317
"388","Florida","Okaloosa",30.69143028,-86.59267105,723
"389","Florida","Okeechobee",27.3863362,-80.88944347,187
"390","Florida","Orange",28.51367621,-81.31799498,3013
"391","Florida","Osceola",28.06312234,-81.14882926,1200
"392","Florida","Out of FL",0,0,0
"393","Florida","Palm Beach",26.64676272,-80.46536002,5454
"394","Florida","Pasco",28.30810945,-82.40227529,2067
"395","Florida","Pinellas",27.93130349,-82.72239666,3633
"396","Florida","Polk",27.95027105,-81.69732947,3169
"397","Florida","Putnam",29.60779729,-81.74230285,437
"398","Florida","Santa Rosa",30.6934145,-87.02458128,652
"399","Florida","Sarasota",27.18546175,-82.33174248,1777
"400","Florida","Seminole",28.7158582,-81.24060348,1141
"401","Florida","St. Johns",29.90096506,-81.43589967,619
"402","Florida","St. Lucie",27.37763908,-80.47106649,1295
"403","Florida","Sumter",28.70181754,-82.0794267,621
"404","Florida","Suwannee",30.19746066,-82.9909967,325
"405","Florida","Taylor",30.04848048,-83.60445406,106
"406","Florida","Unassigned",0,0,925
"407","Florida","Union",30.04412971,-82.37497443,119
"408","Florida","Volusia",29.05858895,-81.18263252,2090
"409","Florida","Wakulla",30.16548905,-84.39895211,131
"410","Florida","Walton",30.64204028,-86.16935664,219
"411","Florida","Washington",30.61359259,-85.66002461,114
"412","Georgia","Appling",31.74847232,-82.28909114,134
"413","Georgia","Atkinson",31.29633502,-82.87545866,53
"414","Georgia","Bacon",31.55456473,-82.45936528,79
"415","Georgia","Baker",31.32669878,-84.44218806,15
"416","Georgia","Baldwin",33.06882326,-83.24701748,251
"417","Georgia","Banks",34.35607081,-83.49644388,98
"418","Georgia","Barrow",33.99148694,-83.71436292,267
"419","Georgia","Bartow",34.23732119,-84.83887523,460
"420","Georgia","Ben Hill",31.76095874,-83.22145359,123
"421","Georgia","Berrien",31.27590016,-83.2252992,87
"422","Georgia","Bibb",32.80904227,-83.70489165,813
"423","Georgia","Bleckley",32.43829035,-83.33035166,104
"424","Georgia","Brantley",31.19576557,-81.97743999,113
"425","Georgia","Brooks",30.83922642,-83.58303423,90
"426","Georgia","Bryan",32.00979311,-81.44002948,101
"427","Georgia","Bulloch",32.39577406,-81.74811421,270
"428","Georgia","Burke",33.05917989,-81.99928721,115
"429","Georgia","Butts",33.2830945,-83.9543504,166
"430","Georgia","Calhoun",31.53169785,-84.62725131,24
"431","Georgia","Camden",30.92951916,-81.66601818,127
"432","Georgia","Candler",32.40209349,-82.07702563,104
"433","Georgia","Carroll",33.58138199,-85.07976677,476
"434","Georgia","Catoosa",34.89872298,-85.13757014,189
"435","Georgia","Charlton",30.78371028,-82.13951596,64
"436","Georgia","Chatham",32.00043026,-81.12489526,943
"437","Georgia","Chattahoochee",32.34341231,-84.78809239,22
"438","Georgia","Chattooga",34.47197698,-85.34535662,140
"439","Georgia","Cherokee",34.24393976,-84.47431861,660
"440","Georgia","Clarke",33.95436462,-83.37124007,250
"441","Georgia","Clay",31.62221166,-84.97713865,6
"442","Georgia","Clayton",33.54187245,-84.35594188,1026
"443","Georgia","Clinch",30.91395822,-82.70432472,43
"444","Georgia","Cobb",33.94243204,-84.5761255,1938
"445","Georgia","Coffee",31.54892966,-82.8549206,293
"446","Georgia","Colquitt",31.18810588,-83.7677946,260
"447","Georgia","Columbia",33.54534185,-82.263524,408
"448","Georgia","Cook",31.16068491,-83.42947229,78
"449","Georgia","Coweta",33.35334302,-84.76129976,506
"450","Georgia","Crawford",32.71391813,-83.98061238,61
"451","Georgia","Crisp",31.92289565,-83.76811843,138
"452","Georgia","Dade",34.8549167,-85.50490424,35
"453","Georgia","Dawson",34.44244079,-84.16964071,103
"454","Georgia","DeKalb",33.76944049,-84.22396017,1825
"455","Georgia","Decatur",30.87967778,-84.57619536,134
"456","Georgia","Dodge",32.17265114,-83.16948926,162
"457","Georgia","Dooly",32.15630737,-83.79746561,71
"458","Georgia","Dougherty",31.53328528,-84.21722377,520
"459","Georgia","Douglas",33.70291126,-84.77026156,429
"460","Georgia","Early",31.32155345,-84.90255207,65
"461","Georgia","Echols",30.71101099,-82.89687287,12
"462","Georgia","Effingham",32.36616021,-81.34280942,201
"463","Georgia","Elbert",34.11302332,-82.83936148,116
"464","Georgia","Emanuel",32.59221302,-82.30239915,165
"465","Georgia","Evans",32.15328841,-81.8870105,66
"466","Georgia","Fannin",34.86430205,-84.316964,172
"467","Georgia","Fayette",33.41357794,-84.49089434,350
"468","Georgia","Floyd",34.26268279,-85.21577392,537
"469","Georgia","Forsyth",34.22604035,-84.1231513,424
"470","Georgia","Franklin",34.37525597,-83.23159927,105
"471","Georgia","Fulton",33.79216944,-84.46319413,2479
"472","Georgia","Gilmer",34.69316688,-84.45802506,184
"473","Georgia","Glascock",33.22879932,-82.61297636,26
"474","Georgia","Glynn",31.23279254,-81.53811412,418
"475","Georgia","Gordon",34.50487351,-84.87296253,276
"476","Georgia","Grady",30.87454847,-84.23418364,113
"477","Georgia","Greene",33.5769205,-83.17139104,88
"478","Georgia","Gwinnett",33.96044201,-84.02137802,1970
"479","Georgia","Habersham",34.63331566,-83.53094677,273
"480","Georgia","Hall",34.32207823,-83.81896936,877
"481","Georgia","Hancock",33.2721566,-82.99766919,90
"482","Georgia","Haralson",33.79602175,-85.21005667,179
"483","Georgia","Harris",32.73709786,-84.90538572,119
"484","Georgia","Hart",34.34626973,-82.96567682,107
"485","Georgia","Heard",33.29686567,-85.12886832,58
"486","Georgia","Henry",33.4533428,-84.1481466,710
"487","Georgia","Houston",32.45802497,-83.66879087,521
"488","Georgia","Irwin",31.60213036,-83.27501387,51
"489","Georgia","Jackson",34.13794553,-83.56814788,296
"490","Georgia","Jasper",33.31535543,-83.68844964,75
"491","Georgia","Jeff Davis",31.80405727,-82.6372487,74
"492","Georgia","Jefferson",33.05867328,-82.41609057,115
"493","Georgia","Jenkins",32.79248718,-81.96040187,68
"494","Georgia","Johnson",32.70211082,-82.66166794,76
"495","Georgia","Jones",33.02512137,-83.56019163,112
"496","Georgia","Lamar",33.07841647,-84.14263877,120
"497","Georgia","Lanier",31.0382857,-83.06472457,27
"498","Georgia","Laurens",32.46325233,-82.92221316,317
"499","Georgia","Lee",31.7793306,-84.14324253,107
"500","Georgia","Liberty",31.82588896,-81.49251135,155
"501","Georgia","Lincoln",33.79201475,-82.45024131,35
"502","Georgia","Long",31.75218791,-81.74952375,35
"503","Georgia","Lowndes",30.83568832,-83.27056716,410
